TransactionID,AccountID,CustomerID,TxType,Amount,TxDate,Channel,Description
T0003873,A00283,C0156,transfer,4593.21,2020-06-03,mobile,Cultivate Open-Source E-Tailers
T0003874,A00283,C0156,deposit,3893.51,2019-08-27,mobile,Synthesize Integrated Vortals
T0003875,A00283,C0156,DEPOSIT,12553.17,2024-05-18,online,Target Impactful Metrics
T0003876,A00283,C0156,payment,1548.86,2022-10-16,branch,Engineer Frictionless Models
T0003877,A00283,C0156,deposit,4697.28,2021-02-08,online,Syndicate Front-End Web Services
T0003878,A00283,C0156,PAYMENT,2178.81,2018-03-07,online,Iterate Interactive Partnerships
T0003879,A00283,C0156,deposit,728.79,2016-03-09,atm,Re-Intermediate Sticky Synergies
T0003880,A00283,C0156,withdrawal,4893.98,06-23-2024,branch,Iterate Proactive E-Business
T0003881,A00283,C0156,deposit,7050.67,2023-06-20,atm,Streamline Value-Added Niches
T0003882,A00283,C0156,fee,40.27,2018-03-07,atm,Re-Contextualize Clicks-And-Mortar Content
T0003883,A00283,C0156,deposit,11470.92,09-12-2020,branch,Grow Enterprise Networks
T0003884,A00283,C0156,PAYMENT,462.64,2019-07-28,online,Leverage Mission-Critical Markets
T0003885,A00283,C0156,payment,2937.25,2020-05-03,mobile,Disintermediate Killer Experiences
T0003886,A00283,C0156,TRANSFER,3593.48,2016-03-23,branch,Aggregate Cutting-Edge Relationships
T0003887,A00284,C0157,payment,2793.54,01-23-2024,branch,Optimize Efficient E-Markets
T0003888,A00284,C0157,withdrawal,1431.48,2024-06-23,branch,Visualize Vertical Content
T0003889,A00284,C0157,payment,2395.4,2024-03-30,atm,Revolutionize Robust Initiatives
T0003890,A00284,C0157,payment,1625.17,04-11-2024,atm,Monetize B2B Portals
T0003891,A00284,C0157,deposit,12253.75,2024-03-06,atm,Target Best-Of-Breed Initiatives
T0003892,A00284,C0157,deposit,5433.59,2024-09-11,atm,Redefine Proactive Info-Mediaries
T0003893,A00285,C0158,withdrawal,3188.59,06-13-2019,branch,Reinvent Value-Added Initiatives
T0003894,A00285,C0158,DEPOSIT,12378.55,2024-11-18,online,Evolve Web-Enabled Bandwidth
T0003895,A00285,C0158,payment,2707.92,08-13-2024,atm,Cultivate Real-Time Niches
T0003896,A00285,C0158,deposit,9452.71,2019-10-02,atm,Utilize Compelling Partnerships
T0003897,A00285,C0158,transfer,4808.71,11-10-2018,branch,Drive B2C E-Tailers
T0003898,A00285,C0158,fee,49.86,09-02-2019,mobile,Optimize Impactful Methodologies
T0003899,A00285,C0158,payment,293.32,2024-03-29,online,Synergize Proactive Paradigms
T0003900,A00285,C0158,withdrawal,2373.56,2020-02-23,mobile,Synthesize User-Centric Bandwidth
T0003901,A00285,C0158,deposit,10555.32,11-30-2022,branch,Deploy Virtual Synergies
T0003902,A00285,C0158,withdrawal,4975.44,2018-10-26,branch,Maximize Revolutionary Web Services
T0003903,A00285,C0158,payment,2797.18,2022-01-31,online,Optimize Efficient Technologies
T0003904,A00285,C0158,fee,45.18,2020-07-15,branch,Drive Compelling Solutions
T0003905,A00285,C0158,WITHDRAWAL,,2020-08-05,atm,Exploit Real-Time Web-Readiness
T0003906,A00285,C0158,deposit,12905.98,2019-03-21,online,Repurpose Real-Time Solutions
T0003907,A00285,C0158,WITHDRAWAL,2711.34,2019-06-09,branch,Incentivize Customized Synergies
T0003908,A00285,C0158,FEE,34.46,2022-06-11,atm,Visualize Revolutionary Networks
T0003909,A00285,C0158,transfer,4948.73,2023-06-27,online,E-Enable User-Centric Schemas
T0003910,A00285,C0158,deposit,14340.13,06-19-2023,mobile,Scale Holistic E-Services
T0003911,A00285,C0158,TRANSFER,5639.39,2019-09-03,branch,Unleash Scalable Technologies
T0003912,A00286,C0158,withdrawal,7447.39,2024-04-26,atm,Disintermediate E-Business Metrics
T0003913,A00286,C0158,deposit,3497.46,2024-11-13,online,Disintermediate Ubiquitous Info-Mediaries
T0003914,A00286,C0158,deposit,5920.42,2018-03-10,branch,Incubate Granular Relationships
T0003915,A00286,C0158,TRANSFER,117.39,2021-01-21,online,Repurpose Out-Of-The-Box Schemas
T0003916,A00286,C0158,DEPOSIT,1934.54,09-06-2017,online,Incubate B2B Vortals
T0003917,A00286,C0158,withdrawal,4061.73,2020-01-20,atm,Extend Cross-Media E-Markets
T0003918,A00286,C0158,deposit,4533.38,2018-05-15,online,Reinvent Wireless Relationships
T0003919,A00286,C0158,fee,20.16,2020-02-17,branch,Target Cross-Media Technologies
T0003920,A00286,C0158,withdrawal,6084.52,2023-10-07,branch,Orchestrate Rich Methodologies
T0003921,A00286,C0158,transfer,2736.93,11-03-2021,online,Incubate Transparent Relationships
T0003922,A00286,C0158,withdrawal,285.4,2021-09-13,mobile,Brand E-Business Metrics
T0003923,A00286,C0158,withdrawal,4629.32,02-09-2023,online,Morph Global Supply-Chains
T0003924,A00286,C0158,withdrawal,7544.38,2022-02-09,online,Re-Contextualize Synergistic Experiences
T0003925,A00286,C0158,withdrawal,5742.69,06-22-2018,mobile,Target Customized Users
T0003926,A00286,C0158,deposit,10447.01,08-05-2020,branch,Cultivate Frictionless Paradigms
T0003927,A00286,C0158,withdrawal,5561.22,01-07-2023,branch,Facilitate B2B Metrics
T0003928,A00286,C0158,transfer,4570.8,02-03-2020,atm,Facilitate Granular Networks
T0003929,A00286,C0158,transfer,,2021-02-01,atm,Enable Best-Of-Breed Interfaces
T0003930,A00286,C0158,deposit,5919.83,03-03-2020,mobile,Evolve Next-Generation Initiatives
T0003931,A00286,C0158,transfer,6775.16,2021-11-16,atm,Deliver Revolutionary Deliverables
T0003932,A00286,C0158,deposit,2452.17,2021-04-29,atm,Transform Clicks-And-Mortar Portals
T0003933,A00286,C0158,deposit,3227.12,10-09-2017,mobile,Re-Contextualize Frictionless E-Services
T0003934,A00287,C0159,deposit,5897.89,12-06-2023,atm,Innovate Open-Source Models
T0003935,A00287,C0159,withdrawal,,2023-07-06,online,Embrace World-Class Relationships
T0003936,A00287,C0159,deposit,14208.02,2024-12-21,branch,Engage Impactful Deliverables
T0003937,A00287,C0159,payment,930.07,2023-10-30,online,Repurpose Impactful E-Services
T0003938,A00287,C0159,deposit,11822.45,2023-05-30,online,Maximize Cross-Media E-Markets
T0003939,A00287,C0159,payment,148.72,05-24-2024,branch,Scale Sticky E-Services
T0003940,A00287,C0159,transfer,7673.42,2023-03-25,mobile,Whiteboard Ubiquitous Eyeballs
T0003941,A00287,C0159,deposit,258.47,08-23-2024,online,E-Enable Dynamic Synergies
T0003942,A00287,C0159,withdrawal,3563.69,2023-06-18,branch,Productize Sticky Models
T0003943,A00287,C0159,payment,851.95,2024-12-10,atm,Orchestrate Intuitive Content
T0003944,A00287,C0159,withdrawal,7014.13,06-29-2024,mobile,Incentivize Wireless Content
T0003945,A00287,C0159,payment,2583.5,2024-02-14,online,Transition Best-Of-Breed Users
T0003946,A00287,C0159,transfer,4756.9,2023-09-11,mobile,Whiteboard Mission-Critical Solutions
T0003947,A00287,C0159,deposit,744.07,2024-02-02,branch,Utilize Vertical Web-Readiness
T0003948,A00287,C0159,TRANSFER,7060.8,2024-05-22,online,Envisioneer 24/7 E-Tailers
T0003949,A00287,C0159,WITHDRAWAL,2842.71,2023-08-11,branch,Reinvent Intuitive Partnerships
T0003950,A00287,C0159,deposit,14750.39,2023-06-07,online,Morph Customized Initiatives
T0003951,A00287,C0159,deposit,13614.6,2024-11-19,online,Brand Synergistic Web Services
T0003952,A00288,C0160,payment,684.69,11-09-2022,online,Strategize Value-Added Metrics
T0003953,A00288,C0160,deposit,10521.34,12-09-2021,branch,Monetize Cross-Platform Architectures
T0003954,A00288,C0160,transfer,4871.8,2021-06-24,branch,Disintermediate Best-Of-Breed Content
T0003955,A00288,C0160,withdrawal,7284.88,04-21-2021,online,Brand Compelling Functionalities
T0003956,A00288,C0160,withdrawal,3920.89,2023-11-08,online,Re-Intermediate Revolutionary Methodologies
T0003957,A00288,C0160,WITHDRAWAL,773.82,10-09-2024,online,Synthesize Robust Models
T0003958,A00288,C0160,withdrawal,1707.26,2021-07-21,atm,Harness Cross-Media Web-Readiness
T0003959,A00288,C0160,withdrawal,670.79,2022-10-15,atm,Morph Collaborative Architectures
T0003960,A00288,C0160,transfer,5528.33,2024-02-12,mobile,Engineer Mission-Critical E-Commerce
T0003961,A00288,C0160,TRANSFER,771.69,2021-11-11,online,Scale Cross-Media Methodologies
T0003962,A00289,C0160,PAYMENT,1441.46,2023-02-04,branch,Synthesize Proactive Architectures
T0003963,A00289,C0160,withdrawal,3015.99,2021-07-26,branch,Integrate Holistic Infrastructures
T0003964,A00289,C0160,payment,,2024-01-16,branch,Syndicate Dot-Com Users
T0003965,A00289,C0160,deposit,14423.6,2024-01-17,atm,Evolve Strategic Action-Items
T0003966,A00289,C0160,transfer,7963.52,2021-06-28,branch,Drive Mission-Critical Bandwidth
T0003967,A00289,C0160,transfer,3824.64,02-18-2022,online,Synergize Cross-Platform Action-Items
T0003968,A00289,C0160,deposit,3245.58,06-29-2021,atm,Expedite Collaborative Paradigms
T0003969,A00289,C0160,deposit,13902.99,2024-03-14,branch,Harness Extensible Schemas
T0003970,A00289,C0160,TRANSFER,1260.79,2021-12-13,atm,Revolutionize Customized E-Tailers
T0003971,A00290,C0161,deposit,14811.67,2018-01-18,branch,Re-Intermediate Transparent Platforms
T0003972,A00291,C0161,PAYMENT,2582.16,2016-01-14,online,Implement End-To-End Applications
T0003973,A00291,C0161,withdrawal,,2015-04-20,atm,Cultivate Proactive Mindshare
T0003974,A00291,C0161,transfer,1586.34,01-12-2021,online,Grow Innovative Mindshare
T0003975,A00291,C0161,deposit,9428.18,2022-02-09,online,Reinvent Plug-And-Play Niches
T0003976,A00291,C0161,deposit,3157.47,2015-12-28,online,Scale Integrated Users
T0003977,A00291,C0161,payment,2090.68,08-31-2017,branch,Visualize Scalable Portals
T0003978,A00292,C0162,TRANSFER,3994.26,03-29-2014,branch,Benchmark 24/7 Deliverables
T0003979,A00292,C0162,deposit,10781.89,08-17-2013,online,Synthesize Virtual Systems
T0003980,A00292,C0162,withdrawal,3355.07,2014-03-30,online,Envisioneer Granular Paradigms
T0003981,A00292,C0162,deposit,2995.77,2020-06-11,online,Envisioneer Open-Source E-Commerce
T0003982,A00292,C0162,transfer,4767.07,2019-01-14,mobile,Embrace B2C Partnerships
T0003983,A00292,C0162,withdrawal,3195.11,2021-07-24,online,Aggregate Compelling Models
T0003984,A00292,C0162,deposit,11530.18,05-13-2023,online,Incentivize Clicks-And-Mortar Architectures
T0003985,A00292,C0162,fee,9.03,2014-12-11,online,Revolutionize Virtual Architectures
T0003986,A00292,C0162,deposit,12984.58,2021-11-05,online,Integrate Seamless Roi
T0003987,A00292,C0162,transfer,7647.18,2014-11-18,branch,Enhance Cross-Platform Methodologies
T0003988,A00292,C0162,payment,97.22,2013-12-27,branch,Benchmark Rich E-Services
T0003989,A00292,C0162,payment,209.97,2023-06-14,mobile,Unleash Visionary Initiatives
T0003990,A00293,C0162,deposit,1263.34,2014-10-26,branch,Transform Frictionless Channels
T0003991,A00293,C0162,withdrawal,131.66,2013-11-02,online,Enable Proactive Systems
T0003992,A00293,C0162,withdrawal,7080.69,2019-05-30,mobile,Synthesize Bricks-And-Clicks E-Commerce
T0003993,A00293,C0162,withdrawal,6030.08,2020-01-01,online,Utilize Out-Of-The-Box Functionalities
T0003994,A00294,C0163,transfer,7440.3,10-21-2022,online,Incubate Sticky E-Markets
T0003995,A00294,C0163,withdrawal,3161.86,09-10-2024,atm,Syndicate Robust Niches
T0003996,A00294,C0163,withdrawal,2309.78,2021-10-31,atm,Brand Cutting-Edge Partnerships
T0003997,A00294,C0163,TRANSFER,3538.98,2023-03-07,mobile,Optimize E-Business Portals
T0003998,A00294,C0163,FEE,35.82,2023-09-09,branch,Matrix Synergistic Info-Mediaries
T0003999,A00294,C0163,withdrawal,2763.44,2022-10-03,atm,Strategize Interactive Channels
T0004000,A00294,C0163,withdrawal,3639.85,11-19-2024,branch,Embrace Proactive Communities
T0004001,A00294,C0163,withdrawal,3482.04,2022-06-10,online,Evolve Viral Web Services
T0004002,A00294,C0163,deposit,2245.53,12-28-2021,branch,Aggregate Customized Web Services
T0004003,A00294,C0163,transfer,7358.69,2023-10-19,atm,Incubate Out-Of-The-Box Schemas
T0004004,A00294,C0163,transfer,2147.11,2024-08-09,branch,Morph Compelling Partnerships
T0004005,A00294,C0163,transfer,6804.2,2022-01-23,online,Generate Viral Applications
T0004006,A00294,C0163,transfer,7594.17,2024-06-27,online,Deploy One-To-One Schemas
T0004007,A00294,C0163,payment,451.08,2024-12-26,branch,Integrate Bleeding-Edge Solutions
T0004008,A00294,C0163,payment,2136.54,2023-03-29,mobile,Orchestrate Seamless Channels
T0004009,A00294,C0163,deposit,8417.6,2022-12-21,branch,Extend Impactful Synergies
T0004010,A00294,C0163,transfer,7700.0,03-31-2022,atm,Disintermediate Leading-Edge Mindshare
T0004011,A00294,C0163,fee,13.4,2024-01-29,atm,Generate Value-Added Initiatives
T0004012,A00294,C0163,withdrawal,1902.08,2021-10-25,branch,Mesh Real-Time Applications
T0004013,A00294,C0163,payment,2848.6,2022-12-15,online,Mesh Value-Added Content
T0004014,A00295,C0163,deposit,10610.77,04-16-2023,atm,Matrix Global Vortals
T0004015,A00295,C0163,withdrawal,243.36,2024-11-26,atm,Redefine Interactive Info-Mediaries
T0004016,A00295,C0163,PAYMENT,2337.3,01-05-2024,mobile,Exploit Killer Solutions
T0004017,A00295,C0163,withdrawal,6372.61,2023-06-12,mobile,Repurpose Collaborative Info-Mediaries
T0004018,A00295,C0163,transfer,7543.08,2023-06-11,atm,Syndicate Killer Platforms
T0004019,A00295,C0163,withdrawal,1934.63,2023-01-21,atm,Reinvent Integrated Schemas
T0004020,A00296,C0164,fee,17.19,04-24-2023,mobile,Whiteboard Intuitive Eyeballs
T0004021,A00296,C0164,withdrawal,6459.01,12-30-2023,mobile,Repurpose End-To-End Mindshare
T0004022,A00296,C0164,payment,388.15,2017-05-26,branch,Orchestrate Innovative Info-Mediaries
T0004023,A00296,C0164,deposit,380.78,06-01-2020,online,Deliver Intuitive Networks
T0004024,A00296,C0164,payment,,2020-03-02,atm,Leverage Interactive Functionalities
T0004025,A00297,C0164,PAYMENT,564.24,2015-02-21,mobile,Engineer Transparent Functionalities
T0004026,A00297,C0164,withdrawal,7520.81,05-17-2016,mobile,Disintermediate Magnetic Portals
T0004027,A00297,C0164,withdrawal,3584.54,2022-01-30,online,Deploy Leading-Edge E-Commerce
T0004028,A00297,C0164,deposit,13058.23,2018-07-20,atm,Integrate World-Class Interfaces
T0004029,A00297,C0164,deposit,11664.95,2016-03-29,online,Utilize Dynamic Web Services
T0004030,A00297,C0164,deposit,1881.97,02-19-2019,atm,Drive Out-Of-The-Box Interfaces
T0004031,A00297,C0164,fee,47.91,05-11-2014,branch,Grow Magnetic Channels
T0004032,A00297,C0164,payment,480.67,2018-09-26,mobile,Syndicate Transparent Experiences
T0004033,A00297,C0164,withdrawal,2547.54,10-15-2015,atm,Cultivate Granular Action-Items
T0004034,A00297,C0164,transfer,465.58,2017-12-18,mobile,Expedite Front-End Models
T0004035,A00297,C0164,transfer,3674.02,02-10-2018,online,Revolutionize Intuitive E-Commerce
T0004036,A00297,C0164,deposit,9701.97,2013-08-01,online,Expedite Proactive E-Markets
T0004037,A00297,C0164,PAYMENT,2467.64,2024-04-17,branch,Optimize Strategic Eyeballs
T0004038,A00297,C0164,payment,247.41,05-12-2016,mobile,Revolutionize Revolutionary Relationships
T0004039,A00297,C0164,payment,1675.37,04-01-2015,atm,Empower Impactful Niches
T0004040,A00297,C0164,deposit,12243.9,09-07-2016,atm,Target Cross-Platform Content
T0004041,A00297,C0164,withdrawal,7248.63,02-16-2017,mobile,E-Enable World-Class Content
T0004042,A00297,C0164,deposit,10220.13,2019-01-01,mobile,Iterate Collaborative Mindshare
T0004043,A00297,C0164,deposit,2950.23,2014-04-08,branch,Synthesize Integrated Applications
T0004044,A00297,C0164,transfer,3299.16,2013-09-29,atm,Scale Global Info-Mediaries
T0004045,A00297,C0164,deposit,6698.41,2016-06-27,mobile,Facilitate E-Business Models
T0004046,A00297,C0164,withdrawal,3214.43,2016-02-20,atm,Facilitate Innovative Portals
T0004047,A00297,C0164,deposit,7047.06,2022-04-19,online,Whiteboard Real-Time Niches
T0004048,A00297,C0164,payment,1940.66,2019-06-05,online,Cultivate Front-End Metrics
T0004049,A00298,C0164,payment,2797.96,2016-05-23,online,Deliver Bleeding-Edge Vortals
T0004050,A00298,C0164,payment,1108.79,07-10-2013,online,Re-Contextualize World-Class Action-Items
T0004051,A00298,C0164,DEPOSIT,2322.15,2013-10-14,branch,Maximize Dynamic Convergence
T0004052,A00298,C0164,deposit,2835.31,2015-11-04,mobile,Monetize Dynamic Supply-Chains
T0004053,A00298,C0164,DEPOSIT,445.72,2017-05-05,atm,Mesh Transparent Niches
T0004054,A00298,C0164,fee,36.15,01-21-2018,online,Morph Cutting-Edge Web Services
T0004055,A00298,C0164,transfer,4242.11,2017-11-07,online,Repurpose Dynamic E-Business
T0004056,A00298,C0164,fee,45.88,01-22-2024,branch,Matrix Global Technologies
T0004057,A00298,C0164,DEPOSIT,9355.39,2015-09-13,atm,Aggregate Bricks-And-Clicks Users
T0004058,A00298,C0164,WITHDRAWAL,3138.31,06-05-2016,online,Engage World-Class E-Tailers
T0004059,A00298,C0164,withdrawal,5056.72,2017-02-25,mobile,Exploit Plug-And-Play Applications
T0004060,A00298,C0164,withdrawal,5758.71,06-29-2018,atm,Mesh Virtual Initiatives
T0004061,A00298,C0164,PAYMENT,453.59,10-02-2017,branch,Drive Distributed Functionalities
T0004062,A00298,C0164,DEPOSIT,9258.43,2022-11-25,branch,Incentivize Best-Of-Breed Metrics
T0004063,A00298,C0164,deposit,12800.32,2013-01-01,branch,Generate Cross-Platform Roi
T0004064,A00298,C0164,deposit,3438.23,2020-11-29,mobile,Matrix Rich Relationships
T0004065,A00298,C0164,withdrawal,7776.5,2014-12-04,mobile,Incentivize Impactful Info-Mediaries
T0004066,A00298,C0164,deposit,781.88,2021-11-17,mobile,Unleash Real-Time Networks
T0004067,A00298,C0164,withdrawal,3124.94,12-29-2013,mobile,Target Cross-Platform Eyeballs
T0004068,A00299,C0165,withdrawal,1283.99,2022-07-25,branch,Morph Intuitive Portals
T0004069,A00299,C0165,DEPOSIT,261.68,04-07-2018,online,Embrace Enterprise Schemas
T0004070,A00299,C0165,WITHDRAWAL,2846.68,09-27-2015,branch,Strategize Clicks-And-Mortar Partnerships
T0004071,A00299,C0165,fee,35.5,2024-01-02,branch,Aggregate Dot-Com Models
T0004072,A00299,C0165,deposit,12892.5,2021-11-28,mobile,Target Efficient Mindshare
T0004073,A00299,C0165,TRANSFER,2111.86,2024-05-04,atm,Maximize Next-Generation Solutions
T0004074,A00299,C0165,withdrawal,1618.43,2022-09-24,mobile,Empower Scalable E-Commerce
T0004075,A00299,C0165,deposit,2219.97,2022-06-11,branch,Whiteboard Holistic Metrics
T0004076,A00299,C0165,fee,11.37,2021-09-26,branch,Transform Collaborative E-Commerce
T0004077,A00299,C0165,transfer,154.76,2024-04-20,online,Synergize Turn-Key Initiatives
T0004078,A00299,C0165,transfer,2044.98,06-13-2022,branch,Enable Viral Initiatives
T0004079,A00300,C0165,FEE,43.61,07-01-2020,branch,Disintermediate Scalable Paradigms
T0004080,A00300,C0165,payment,2972.53,04-06-2022,branch,Iterate Innovative Niches
T0004081,A00300,C0165,TRANSFER,2842.84,2016-03-21,online,Transform Real-Time Channels
T0004082,A00300,C0165,deposit,13332.0,2018-06-12,atm,Generate Mission-Critical Methodologies
T0004083,A00300,C0165,withdrawal,413.49,2016-08-01,mobile,Brand Best-Of-Breed Paradigms
T0004084,A00300,C0165,payment,1909.94,12-07-2016,mobile,Productize Leading-Edge Synergies
T0004085,A00300,C0165,payment,209.34,11-29-2023,online,Embrace Cross-Platform E-Business
T0004086,A00300,C0165,deposit,5982.46,2020-03-06,mobile,Drive Efficient Technologies
T0004087,A00300,C0165,deposit,,2017-04-23,mobile,Brand Web-Enabled E-Services
T0004088,A00300,C0165,withdrawal,6857.04,2021-09-20,atm,Enhance Real-Time Schemas
T0004089,A00300,C0165,deposit,8447.19,11-16-2022,branch,Seize Web-Enabled Eyeballs
T0004090,A00300,C0165,payment,224.49,05-15-2014,mobile,Utilize Turn-Key E-Services
T0004091,A00300,C0165,WITHDRAWAL,477.51,2016-03-04,atm,Leverage Integrated E-Tailers
T0004092,A00300,C0165,withdrawal,,2021-08-30,mobile,Incubate Vertical Communities
T0004093,A00300,C0165,withdrawal,524.8,2021-08-01,atm,Evolve Real-Time Models
T0004094,A00300,C0165,withdrawal,2905.03,2023-01-31,atm,Embrace Mission-Critical Action-Items
T0004095,A00300,C0165,deposit,2655.48,2020-08-05,online,Iterate Transparent E-Services
T0004096,A00300,C0165,deposit,14661.44,05-07-2018,atm,Incentivize Ubiquitous E-Business
T0004097,A00300,C0165,deposit,,2015-01-09,atm,Leverage Virtual E-Services
T0004098,A00301,C0166,deposit,8565.15,2021-06-27,online,Empower Sticky Synergies
T0004099,A00301,C0166,transfer,4747.55,2024-10-21,branch,Incentivize Extensible E-Commerce
T0004100,A00301,C0166,withdrawal,3983.28,2019-01-30,branch,Benchmark Integrated Systems
T0004101,A00301,C0166,withdrawal,24.21,03-26-2013,branch,Architect Bleeding-Edge Platforms
